setting,method,duration,error,coef_conventional,coef_robust,coef_bias_corrected,se_conventional,se_robust,se_bias_corrected,ci_0025_conventional,ci_0975_conventional,ci_0025_robust,ci_0975_robust,ci_0025_bias_corrected,ci_0975_bias_corrected,rep,rep_seed,setting_param_fuzzy,setting_data_remove_unexplained,setting_data_subrule,setting_data_score,setting_data_covariates
yieldimprovement_intent2treat_explained,rdflex_global_linear,1.028066635131836,,-0.053211469577938195,-0.05501053475140459,-0.05501053475140459,0.0038460671703063457,0.0038460671703063457,0.005985295354152537,-0.06074962271386051,-0.04567331644201588,-0.06674149808237848,-0.04327957142043071,-0.06254868788732691,-0.04747238161548228,63,4256594433,False,True,False,yieldimprovement,[]
yieldimprovement_intent2treat_explained,rdflex_global_linear,1.0324366092681885,,-0.04397605208017262,-0.032862025830689846,-0.032862025830689846,0.0038071914799313366,0.0038071914799313366,0.006345005709405415,-0.05143801026308579,-0.03651409389725945,-0.045298008502825476,-0.020426043158554216,-0.040323984013603015,-0.025400067647776678,52,1471467827,False,True,False,yieldimprovement,[]
boundarymindist_intent2treat_explained,rdflex_stacking_lgbm,46.13397812843323,,-0.06569734408880192,-0.06593088051907794,-0.06593088051907794,0.014965042375883576,0.014965042375883576,0.01791071007837863,-0.09502828817264944,-0.036366400004954384,-0.10103522721023864,-0.03082653382791726,-0.09526182460292548,-0.036599936435230414,78,941831014,False,True,False,boundarymindist,[]
boundarymindist_intent2treat_explained,rdflex_local_linear,0.8828461170196533,,-0.07797330458049806,-0.08033327041710364,-0.08033327041710364,0.013191317139289905,0.013191317139289905,0.015370356912402374,-0.10382781108215221,-0.05211879807884391,-0.11045861639493856,-0.05020792443926872,-0.10618777691875779,-0.054478763915449493,14,2740623656,False,True,False,boundarymindist,[]
yieldimprovement_fuzzy_explained,oracle_neighbour,0.00011682510375976562,,-0.09062987245354381,,,,,,,,,,,,32,2793964324,True,True,False,yieldimprovement,[]
boundarymindist_intent2treat_explained,rdflex_lgbm,2.9177215099334717,,-0.06301842252569516,-0.06223155648668832,-0.06223155648668832,0.011616907598870917,0.011616907598870917,0.01348703795835723,-0.08578714303121183,-0.04024970202017848,-0.08866566514319311,-0.03579744783018353,-0.085000276992205,-0.039462835981171646,72,975584376,False,True,False,boundarymindist,[]
boundarymindist_fuzzy_unexplained,rdflex_lgbm,5.716401100158691,,-0.05028582090526341,-0.0455579578472717,-0.0455579578472717,0.018665773361238053,0.018665773361238053,0.021865522125806062,-0.08687006443687714,-0.013701577373649673,-0.08841359371701527,-0.0027023219775281354,-0.08214220137888543,-0.008973714315657966,64,3353729596,True,False,False,boundarymindist,[]
boundarymindist_fuzzy_unexplained,rdrobust,1.9197044372558594,,-0.07979633648620837,-0.08039508866582272,-0.08039508866582272,0.016277271598541095,0.017156761151364795,0.016277271598541095,-0.11169920258592564,-0.04789347038649112,-0.11402172261385367,-0.04676845471779177,-0.11229795476553997,-0.04849222256610546,39,769159380,True,False,False,boundarymindist,[]
boundarymindist_fuzzy_unexplained,oracle_neighbour,4.1484832763671875e-05,,-0.07850918145035823,,,,,,,,,,,,61,1498151398,True,False,False,boundarymindist,[]
distance_intent2treat_explained,rdflex_lgbm,2.896235942840576,,-0.031586625616830094,-0.029450210954376242,-0.029450210954376242,0.008374355553298738,0.008374355553298738,0.009773740403603208,-0.04800006089502862,-0.01517319033863157,-0.0486063901396825,-0.010294031769069983,-0.045863646232574766,-0.013036775676177718,79,2058108915,False,True,False,distance,[]
boundarymindist_intent2treat_explained,rdrobustnocovs,0.1637592315673828,,-0.0706377105943169,-0.0720514252088692,-0.0720514252088692,0.018244481827636983,0.020423564847138274,0.018244481827636983,-0.10639623789308089,-0.0348791832955529,-0.11208087674517851,-0.03202197367255989,-0.1078099525076332,-0.03629289791010521,50,952497169,False,True,False,boundarymindist,[]
boundarymindist_intent2treat_unexplained,rdflex_local_linear,0.9601120948791504,,-0.017385542401502353,-0.016497046233822275,-0.016497046233822275,0.010382003244358092,0.010382003244358092,0.012132019148965893,-0.037733894847822205,0.0029628100448175,-0.0402753668255457,0.0072812743579011505,-0.036845398680142125,0.0038513062124975773,14,2740623656,False,False,False,boundarymindist,[]
distance_intent2treat_explained_subrule,rdflex_global_linear,0.5551223754882812,,-0.06580232395005498,-0.06900696113682908,-0.06900696113682908,0.012710237473165293,0.012710237473165293,0.016207213893503845,-0.09071393163241033,-0.04089071626769962,-0.1007725166578338,-0.03724140561582436,-0.09391856881918444,-0.044095353454473726,32,2793964324,False,True,True,distance,[]
distance_intent2treat_explained,rdrobustnocovs,0.174041748046875,,-0.0392788242463491,-0.03648366047608054,-0.03648366047608054,0.00975290506531456,0.011504057292219686,0.00975290506531456,-0.0583941669190039,-0.020163481573694297,-0.0590311984449165,-0.013936122507244578,-0.05559900314873534,-0.017368317803425737,61,1498151398,False,True,False,distance,[]
boundarypoint,rdflex_stacking_lgbm,0.00439906120300293,Matrix is not positive definite,,,,,,,,,,,,,14,2740623656,True,True,False,boundarypoint,[]
boundarymindist_intent2treat_explained,rdflex_stacking_lgbm,45.30129027366638,,-0.07354056861012515,-0.07259123377129799,-0.07259123377129799,0.013524644541937563,0.013524644541937563,0.016219615894262854,-0.10004838481602898,-0.047032752404221306,-0.1043810967671266,-0.04080137077546937,-0.09909904997720183,-0.04608341756539415,9,923168703,False,True,False,boundarymindist,[]
boundarypoint,oracle_neighbour,0.000171661376953125,,0.010582010582010581,,,,,,,,,,,,3,691374161,True,True,False,boundarypoint,[]
boundarypoint,oracle_kernel,40.542959213256836,,-0.04779737073080552,,,,,,,,,,,,82,2879715912,True,True,False,boundarypoint,[]
distance_fuzzy_explained,rdflex_lgbm,5.177908420562744,,-0.035260790967594616,-0.03312862234214931,-0.03312862234214931,0.013448219028658651,0.013448219028658651,0.015886686502219943,-0.0616188159199718,-0.008902766015217431,-0.06426595572017901,-0.0019912889641196183,-0.0594866472945265,-0.0067705973897721275,37,29749431,True,True,False,distance,[]
distance_fuzzy_explained,rdflex_lgbm,5.3874804973602295,,-0.037072702894112956,-0.035448232047491354,-0.035448232047491354,0.012247507462517295,0.012247507462517295,0.014530896454111932,-0.0610773764210324,-0.013068029367193514,-0.06392826576063151,-0.006968198334351191,-0.0594529055744108,-0.011443558520571911,34,3216405119,True,True,False,distance,[]
boundarymindist_intent2treat_unexplained,rdflex_global_linear,0.8567132949829102,,-0.02545864678178045,-0.030186074024340866,-0.030186074024340866,0.010133242044179884,0.010133242044179884,0.011892771687150427,-0.04531943623500006,-0.005597857328560843,-0.05349547820751335,-0.0068766698411683765,-0.050046863477560474,-0.010325284571121258,75,1198695184,False,False,False,boundarymindist,[]
distance_fuzzy_explained,rdflex_global_linear,1.2038459777832031,,-0.08037878379532502,-0.08213198947685293,-0.08213198947685293,0.024451711620026646,0.024451711620026646,0.02561221878040138,-0.12830325793093678,-0.03245430965971326,-0.13233101585060003,-0.03193296310310584,-0.1300564636124647,-0.03420751534124117,27,4285362377,True,True,False,distance,[]
yieldimprovement_fuzzy_explained,rdflex_local_linear,1.4758071899414062,,-0.07795152550585581,-0.0815120984378646,-0.0815120984378646,0.006659130406615936,0.006659130406615936,0.010930479638653673,-0.09100318127117861,-0.06489986974053301,-0.10293544486337418,-0.060088752012355015,-0.0945637542031874,-0.0684604426725418,30,1780071613,True,True,False,yieldimprovement,[]
boundarypoint,rdflex_local_linear,0.004195451736450195,Matrix is not positive definite,,,,,,,,,,,,,88,1812863563,True,True,False,boundarypoint,[]
yieldimprovement_intent2treat_explained,rdflex_local_linear,1.0264623165130615,,-0.05078534506572944,-0.051388622949619475,-0.051388622949619475,0.0039033166899756365,0.0039033166899756365,0.006266581346374121,-0.05843570519833578,-0.043134984933123094,-0.06367089669470327,-0.03910634920453568,-0.05903898308222582,-0.04373826281701313,68,679280932,False,True,False,yieldimprovement,[]
yieldimprovement_intent2treat_explained,rdflex_global_linear,1.0200071334838867,,-0.04455161362278445,-0.03744909532857132,-0.03744909532857132,0.0037886001013341004,0.0037886001013341004,0.005797733047216122,-0.051977133373224085,-0.03712609387234482,-0.048812443293092575,-0.02608574736405006,-0.04487461507901096,-0.03002357557813168,38,2999304840,False,True,False,yieldimprovement,[]
boundarymindist_fuzzy_unexplained,rdflex_global_linear,1.5021963119506836,,-0.10656625446037955,-0.11755422156411247,-0.11755422156411247,0.07507098660611951,0.07507098660611951,0.08941588855217697,-0.2537026844922626,0.040570175571503456,-0.29280614277202666,0.057697699643801725,-0.2646906515959955,0.029582208467770543,42,2475934341,True,False,False,boundarymindist,[]
boundarypoint,oracle_kernel,23.03892707824707,,-0.039852816745706045,,,,,,,,,,,,39,769159380,True,True,False,boundarypoint,[]
yieldimprovement_fuzzy_explained,oracle_neighbour,0.00011730194091796875,,-0.09098464317976496,,,,,,,,,,,,66,3474168509,True,True,False,yieldimprovement,[]
boundarypoint,rdrobustnocovs,0.004912853240966797,Matrix is not positive definite,,,,,,,,,,,,,67,1017245192,True,True,False,boundarypoint,[]
yieldimprovement_intent2treat_explained_subrule,rdrobust,0.059897422790527344,Matrix is not positive definite,,,,,,,,,,,,,79,2058108915,False,True,True,yieldimprovement,[]
distance_fuzzy_explained,oracle_kernel,0.8129146099090576,,-0.0738272119836999,,,,,,,,,,,,94,4106545058,True,True,False,distance,[]
boundarymindist_intent2treat_unexplained,rdrobustnocovs,0.19063973426818848,,-0.01087582506459761,-0.014264034859691854,-0.014264034859691854,0.010431276336218603,0.010978170269960208,0.010431276336218603,-0.031320750996371,0.00956910086717578,-0.03578085320496222,0.007252783485578514,-0.034708960791465245,0.006180891072081536,19,65668574,False,False,False,boundarymindist,[]
boundarymindist_intent2treat_explained,rdflex_local_linear,0.7948579788208008,,-0.06716649041405125,-0.06760459351920724,-0.06760459351920724,0.01207374228540787,0.01207374228540787,0.014498920482441792,-0.090830590452069,-0.0435023903760335,-0.09602195547950325,-0.039187231558911226,-0.09126869355722499,-0.04394049348118949,67,1017245192,False,True,False,boundarymindist,[]
distance_fuzzy_explained,oracle_kernel,0.8581192493438721,,-0.07020049057636821,,,,,,,,,,,,14,2740623656,True,True,False,distance,[]
boundarymindist_intent2treat_unexplained,oracle_kernel,28.67637825012207,,-0.060700814101867964,,,,,,,,,,,,32,2793964324,False,False,False,boundarymindist,[]
boundarymindist_intent2treat_unexplained,oracle_neighbour,4.220008850097656e-05,,-0.04468419312169314,,,,,,,,,,,,94,4106545058,False,False,False,boundarymindist,[]
yieldimprovement_intent2treat_explained,rdflex_stacking_lgbm,47.43118405342102,,-0.030361775568216606,-0.023972011069112432,-0.023972011069112432,0.0037268182534260373,0.0037268182534260373,0.005746370572925148,-0.03766620512185811,-0.023057346014575104,-0.03523469043386652,-0.012709331704358347,-0.031276440622753934,-0.01666758151547093,9,923168703,False,True,False,yieldimprovement,[]
boundarypoint,oracle_neighbour,0.0001761913299560547,,-0.07920474587141257,,,,,,,,,,,,63,4256594433,True,True,False,boundarypoint,[]
yieldimprovement_fuzzy_explained,oracle_neighbour,0.00012063980102539062,,-0.09236892219934989,,,,,,,,,,,,58,2773118945,True,True,False,yieldimprovement,[]
boundarymindist_fuzzy_unexplained,rdflex_global_linear,1.3829991817474365,,-0.07229884926944247,-0.07504325144575309,-0.07504325144575309,0.016243820242064222,0.016243820242064222,0.019345317995075502,-0.10413615191523104,-0.040461546623653886,-0.11295937798557568,-0.0371271249059305,-0.10688055409154168,-0.04320594879996451,84,3971928550,True,False,False,boundarymindist,[]
yieldimprovement_intent2treat_explained_subrule,rdflex_global_linear,0.003443479537963867,Matrix is not positive definite,,,,,,,,,,,,,6,3271189345,False,True,True,yieldimprovement,[]
distance_intent2treat_explained,rdflex_local_linear,0.8024139404296875,,-0.03970728660410741,-0.036906741462178684,-0.036906741462178684,0.009715786738005439,0.009715786738005439,0.011462862878691311,-0.05874987869206996,-0.020664694516144857,-0.05937353986413478,-0.014439943060222588,-0.05594933355014124,-0.01786414937421613,61,1498151398,False,True,False,distance,[]
boundarypoint,oracle_kernel,46.29064130783081,,-0.05308831310216101,,,,,,,,,,,,61,1498151398,True,True,False,boundarypoint,[]
boundarymindist_fuzzy_unexplained,rdrobust,2.0782713890075684,,-0.06773936860473538,-0.0655293064313989,-0.0655293064313989,0.025604484446584887,0.029034871520629717,0.025604484446584887,-0.11792323596275774,-0.017555501246713026,-0.12243660890758085,-0.008622003955216943,-0.11571317378942125,-0.015345439073376543,97,2652205589,True,False,False,boundarymindist,[]
yieldimprovement_intent2treat_explained,oracle_neighbour,0.00011944770812988281,,-0.08710296935410311,,,,,,,,,,,,35,2617095959,False,True,False,yieldimprovement,[]
distance_intent2treat_explained,oracle_kernel,0.7795960903167725,,-0.06640678813462596,,,,,,,,,,,,13,1838952519,False,True,False,distance,[]
boundarypoint,rdrobust,0.7413718700408936,Matrix is not positive definite,,,,,,,,,,,,,47,1940935336,True,True,False,boundarypoint,[]
distance_intent2treat_explained,rdrobustnocovs,0.1966104507446289,,-0.013090703808337767,-0.010216777413622036,-0.010216777413622036,0.006998116684192689,0.00790986796505192,0.006998116684192689,-0.0268067604689643,0.0006253528522887665,-0.025719833747590924,0.005286278920346853,-0.02393283407424857,0.0034992792470044977,37,29749431,False,True,False,distance,[]
boundarypoint,rdrobustnocovs,0.00494384765625,Matrix is not positive definite,,,,,,,,,,,,,71,2835651271,True,True,False,boundarypoint,[]
boundarymindist_fuzzy_unexplained,rdflex_stacking_lgbm,81.58142948150635,,-0.047674870750920965,-0.04665143307288813,-0.04665143307288813,0.013681135100370993,0.013681135100370993,0.01577148519778979,-0.07448940281527489,-0.020860338686567042,-0.07756297604326269,-0.015739890102513573,-0.07346596513724206,-0.01983690100853421,74,3519764357,True,False,False,boundarymindist,[]
yieldimprovement_fuzzy_explained,rdrobustnocovs,0.33542704582214355,,-0.07267455548919144,-0.07460907988739587,-0.07460907988739587,0.0056107248336816525,0.008087441720999058,0.0056107248336816525,-0.08367137409037197,-0.06167773688801091,-0.09046017438762066,-0.058757985387171086,-0.0856058984885764,-0.06361226128621535,29,3574899382,True,True,False,yieldimprovement,[]
distance_intent2treat_explained,rdrobustnocovs,0.1591625213623047,,-0.026373681682917205,-0.022410289541767492,-0.022410289541767492,0.009617075524328104,0.010668533351545285,0.009617075524328104,-0.04522280334720195,-0.007524560018632463,-0.04332023067866064,-0.0015003484048743375,-0.041259411206052234,-0.00356116787748275,94,4106545058,False,True,False,distance,[]
distance_fuzzy_explained,rdrobust,1.2695443630218506,,-0.04075651806319821,-0.03915149678790816,-0.03915149678790816,0.014813122823210527,0.017941603202965315,0.014813122823210527,-0.06978970529525913,-0.011723330831137288,-0.07431639289062866,-0.00398660068518767,-0.06818468401996908,-0.010118309555847242,76,2402925254,True,True,False,distance,[]
distance_intent2treat_explained_subrule,rdrobustnocovs,0.06584763526916504,,-0.052224472384551746,-0.04936688896963537,-0.04936688896963537,0.010726753402853248,0.012784871682517865,0.010726753402853248,-0.07324852272518659,-0.03120042204391691,-0.07442477701433639,-0.02430900092493435,-0.07039093931027021,-0.028342838629000534,28,2932894963,False,True,True,distance,[]
distance_intent2treat_explained,rdflex_global_linear,0.8097312450408936,,-0.031845414251590966,-0.029226491406804455,-0.029226491406804455,0.007781247459530033,0.007781247459530033,0.008721731030492862,-0.04709637902706362,-0.01659444947611831,-0.046320770109415876,-0.012132212704193034,-0.04447745618227711,-0.0139755266313318,64,3353729596,False,True,False,distance,[]
distance_fuzzy_explained,rdflex_local_linear,1.2691593170166016,,-0.06213840068926895,-0.06298940225268462,-0.06298940225268462,0.009845877993456974,0.009845877993456974,0.011071089170910002,-0.08143596695262012,-0.04284083442591779,-0.08468833829729963,-0.041290466208069615,-0.08228696851603579,-0.04369183598933346,82,2879715912,True,True,False,distance,[]
boundarymindist_fuzzy_unexplained,rdflex_local_linear,1.526365041732788,,-0.0307034706292868,-0.028362989900973832,-0.028362989900973832,0.021345057204711936,0.021345057204711936,0.024299027865831418,-0.07253901399846939,0.01113207273989579,-0.07598820937733858,0.019262229575390918,-0.07019853327015642,0.013472553468208758,54,3470423038,True,False,False,boundarymindist,[]
boundarymindist_intent2treat_unexplained,oracle_kernel,39.45021629333496,,-0.063667383014859,,,,,,,,,,,,64,3353729596,False,False,False,boundarymindist,[]
distance_fuzzy_explained,rdrobust,1.4508512020111084,,-0.06847831209538753,-0.07209392374013841,-0.07209392374013841,0.014821879454047443,0.018000388889791386,0.014821879454047443,-0.09752866200851472,-0.03942796218226034,-0.10737403767184445,-0.03681380980843237,-0.1011442736532656,-0.043043573827011225,43,1984094112,True,True,False,distance,[]
boundarymindist_intent2treat_unexplained,rdflex_local_linear,0.9386997222900391,,-0.010612246737756601,-0.008864770263639942,-0.008864770263639942,0.009549881054082268,0.009549881054082268,0.011382398592420009,-0.029329669660399255,0.008105176184886053,-0.031173861562462567,0.01344432103518268,-0.0275821931862826,0.009852652659002712,43,1984094112,False,False,False,boundarymindist,[]
yieldimprovement_fuzzy_explained,rdflex_local_linear,1.4983525276184082,,-0.08536153910538746,-0.08168782169316571,-0.08168782169316571,0.007726771281115532,0.007726771281115532,0.011279231299295929,-0.10050573253315231,-0.07021734567762261,-0.10379470881308266,-0.05958093457324877,-0.09683201512093056,-0.06654362826540086,20,2514021257,True,True,False,yieldimprovement,[]
distance_intent2treat_explained,oracle_neighbour,5.316734313964844e-05,,-0.11278616062123581,,,,,,,,,,,,2,461025354,False,True,False,distance,[]
boundarymindist_intent2treat_unexplained,rdflex_stacking_lgbm,57.573482275009155,,-0.03221684473165583,-0.036995573823463454,-0.036995573823463454,0.011032331878498723,0.011032331878498723,0.013097928100046967,-0.05383981787900644,-0.010593871584305213,-0.06266704117165064,-0.01132410647527626,-0.05861854697081407,-0.01537260067611284,0,3182414962,False,False,False,boundarymindist,[]
yieldimprovement_fuzzy_explained,rdflex_global_linear,1.428837537765503,,-0.06620294965049041,-0.0744390235642843,-0.0744390235642843,0.005227380679586693,0.005227380679586693,0.008010565596751685,-0.07644842751596084,-0.05595747178501998,-0.09013944362971321,-0.0587386034988554,-0.08468450142975474,-0.06419354569881387,43,1984094112,True,True,False,yieldimprovement,[]
yieldimprovement_intent2treat_explained_subrule,rdrobust,0.05468630790710449,Matrix is not positive definite,,,,,,,,,,,,,93,736000891,False,True,True,yieldimprovement,[]
yieldimprovement_intent2treat_explained_subrule,rdflex_lgbm,0.0035653114318847656,Matrix is not positive definite,,,,,,,,,,,,,65,2429958661,False,True,True,yieldimprovement,[]
boundarymindist_fuzzy_unexplained,rdflex_local_linear,1.4857535362243652,,-0.07523151102340589,-0.06758800345496205,-0.06758800345496205,0.024146501186652052,0.024146501186652052,0.02726585032522696,-0.1225577837018976,-0.027905238344914186,-0.1210280881002666,-0.014147918809657482,-0.11491427613345376,-0.020261730776470345,22,1572183024,True,False,False,boundarymindist,[]
boundarypoint,oracle_kernel,48.60563588142395,,-0.05405367847924633,,,,,,,,,,,,44,1760751290,True,True,False,boundarypoint,[]
distance_fuzzy_explained,rdflex_global_linear,1.244035243988037,,-0.05252153610319803,-0.0497374864893116,-0.0497374864893116,0.014642035337432628,0.014642035337432628,0.015848207208493163,-0.08121939802492875,-0.0238236741814673,-0.08079940183748627,-0.018675571141136934,-0.07843534841104233,-0.021039624567580874,31,157957547,True,True,False,distance,[]
boundarymindist_fuzzy_unexplained,rdrobustnocovs,0.32983875274658203,,-0.04614595398271211,-0.046286433535870315,-0.046286433535870315,0.019160607690624564,0.019221076621236708,0.019160607690624564,-0.08370005497823743,-0.008591852987186788,-0.08395905145757909,-0.008613815614161538,-0.08384053453139564,-0.008732332540344993,28,2932894963,True,False,False,boundarymindist,[]
distance_intent2treat_explained,rdflex_lgbm,2.766890525817871,,-0.02890438140658231,-0.028842836294192604,-0.028842836294192604,0.006845620762616006,0.006845620762616006,0.007864921500781467,-0.0423215515531293,-0.015487211260035319,-0.04425779917695899,-0.013427873411426218,-0.04226000644073959,-0.015425666147645614,40,2060718594,False,True,False,distance,[]
yieldimprovement_intent2treat_explained,oracle_neighbour,0.00012135505676269531,,-0.08928121294431457,,,,,,,,,,,,81,2805854093,False,True,False,yieldimprovement,[]
distance_intent2treat_explained,rdflex_global_linear,0.7608559131622314,,-0.028360122519550973,-0.02531318508506543,-0.02531318508506543,0.008530434141933094,0.008530434141933094,0.009680062530799026,-0.04507946621023068,-0.011640778828871271,-0.044285759013527166,-0.006340611156603691,-0.042032528775745134,-0.008593841394385727,18,214521254,False,True,False,distance,[]
boundarymindist_fuzzy_unexplained,rdflex_local_linear,1.5832183361053467,,-0.06127958652542145,-0.04350740289771486,-0.04350740289771486,0.03918246984906098,0.03918246984906098,0.046534749274918345,-0.13807581625490756,0.015516643204064637,-0.13471383550615623,0.047699029710726495,-0.12030363262720095,0.03328882683177123,66,3474168509,True,False,False,boundarymindist,[]
yieldimprovement_intent2treat_explained,rdflex_global_linear,1.007131576538086,,-0.04737057525967149,-0.0441666241924185,-0.0441666241924185,0.003883430698387049,0.003883430698387049,0.006732279165174253,-0.054981959564967334,-0.03975919095437565,-0.05736164889002941,-0.030971599494807583,-0.05177800849771434,-0.036555239887122656,30,1780071613,False,True,False,yieldimprovement,[]
boundarypoint,oracle_neighbour,0.00018715858459472656,,-0.13756613756613756,,,,,,,,,,,,2,461025354,True,True,False,boundarypoint,[]
boundarypoint,rdflex_lgbm,0.00425267219543457,Matrix is not positive definite,,,,,,,,,,,,,22,1572183024,True,True,False,boundarypoint,[]
boundarypoint,rdflex_global_linear,0.004074811935424805,Matrix is not positive definite,,,,,,,,,,,,,17,3162753230,True,True,False,boundarypoint,[]
boundarymindist_fuzzy_unexplained,rdrobust,1.9823884963989258,,-0.07506751638046018,-0.07616741190104653,-0.07616741190104653,0.016305918362937686,0.0183379209699167,0.016305918362937686,-0.10702652910666835,-0.043108503654252,-0.11210907655342509,-0.04022574724866799,-0.10812642462725472,-0.044208399174838355,14,2740623656,True,False,False,boundarymindist,[]
boundarymindist_intent2treat_unexplained,oracle_kernel,31.94476628303528,,-0.0650421313994033,,,,,,,,,,,,56,1052525787,False,False,False,boundarymindist,[]
boundarypoint,oracle_kernel,45.377111196517944,,-0.0523970348859343,,,,,,,,,,,,36,2091329539,True,True,False,boundarypoint,[]
boundarymindist_intent2treat_explained,rdflex_global_linear,0.8469936847686768,,-0.057951722248094625,-0.057208600230401016,-0.057208600230401016,0.010350977187989926,0.010350977187989926,0.011801311670708983,-0.07823926474135057,-0.037664179754838684,-0.08033874607532283,-0.0340784543854792,-0.07749614272365696,-0.036921057737145074,88,1812863563,False,True,False,boundarymindist,[]
yieldimprovement_intent2treat_explained_subrule,rdflex_global_linear,0.0035550594329833984,Matrix is not positive definite,,,,,,,,,,,,,13,1838952519,False,True,True,yieldimprovement,[]
yieldimprovement_intent2treat_explained,rdflex_lgbm,3.1522231101989746,,-0.0228064685825596,-0.021015030395013467,-0.021015030395013467,0.0038219326301499853,0.0038219326301499853,0.006135706767162026,-0.030297318888992016,-0.015315618276127187,-0.03304079467834972,-0.008989266111677208,-0.02850588070144588,-0.013524180088581052,56,1052525787,False,True,False,yieldimprovement,[]
boundarymindist_intent2treat_unexplained,rdrobust,1.7867610454559326,,-0.03923852267232863,-0.04574688329319946,-0.04574688329319946,0.012182120817244754,0.014863448301713312,0.012182120817244754,-0.06311504072944399,-0.01536200461521326,-0.07487870665063058,-0.01661505993576834,-0.06962340135031483,-0.021870365236084092,92,237852112,False,False,False,boundarymindist,[]
distance_fuzzy_explained,rdflex_local_linear,1.217663288116455,,-0.048153770072323264,-0.0466471966947626,-0.0466471966947626,0.013652395612823725,0.013652395612823725,0.01590201731420211,-0.0749119737761504,-0.021395566368496124,-0.07781457791213109,-0.015479815477394101,-0.07340540039858974,-0.019888992990935456,56,1052525787,True,True,False,distance,[]
boundarymindist_intent2treat_unexplained,rdflex_local_linear,0.8447513580322266,,-0.01815263289248344,-0.01736337479770511,-0.01736337479770511,0.008406256449660008,0.008406256449660008,0.009814031785233428,-0.034628592778624595,-0.001676673006342281,-0.036598523639893965,0.0018717740444837393,-0.03383933468384627,-0.0008874149115639524,54,3470423038,False,False,False,boundarymindist,[]
distance_intent2treat_explained_subrule,rdflex_stacking_lgbm,20.25398015975952,,-0.06440404865072819,-0.06643265964421176,-0.06643265964421176,0.009368600485439303,0.009368600485439303,0.011475788694041195,-0.08276616818773369,-0.04604192911372268,-0.08892479217872444,-0.043940527109699076,-0.08479477918121726,-0.04807054010720625,38,2999304840,False,True,True,distance,[]
distance_fuzzy_explained,rdrobustnocovs,0.16480016708374023,,-0.013501979250787393,-0.005431030418743387,-0.005431030418743387,0.0201144650704048,0.02266566179625948,0.0201144650704048,-0.05292560635706973,0.025921647855494938,-0.04985491122517739,0.038992850387690625,-0.04485465752502572,0.03399259668753894,52,1471467827,True,True,False,distance,[]
distance_intent2treat_explained,oracle_kernel,0.7910337448120117,,-0.06159462439067995,,,,,,,,,,,,73,2210222696,False,True,False,distance,[]
yieldimprovement_intent2treat_explained_subrule,rdrobustnocovs,0.004143476486206055,Matrix is not positive definite,,,,,,,,,,,,,99,2365828300,False,True,True,yieldimprovement,[]
distance_intent2treat_explained,oracle_neighbour,5.435943603515625e-05,,-0.11222153690639869,,,,,,,,,,,,74,3519764357,False,True,False,distance,[]
boundarymindist_intent2treat_explained,oracle_neighbour,3.910064697265625e-05,,-0.053673178673178445,,,,,,,,,,,,81,2805854093,False,True,False,boundarymindist,[]
distance_intent2treat_explained,rdflex_stacking_lgbm,47.6376793384552,,-0.028345987388503913,-0.025112644560877112,-0.025112644560877112,0.009419340724856862,0.009419340724856862,0.011230727483334013,-0.04680755596733477,-0.009884418809673057,-0.047124465948395935,-0.003100823173358285,-0.04357421313970797,-0.006651075982046256,26,3009756611,False,True,False,distance,[]
boundarymindist_intent2treat_explained,oracle_neighbour,3.5762786865234375e-05,,-0.018644494834971104,,,,,,,,,,,,69,2829083382,False,True,False,boundarymindist,[]
boundarymindist_intent2treat_unexplained,rdflex_global_linear,0.848792314529419,,-0.04474360330717113,-0.05195565212391148,-0.05195565212391148,0.012091965794111757,0.012091965794111757,0.013230664401918722,-0.06844342076592044,-0.02104378584842181,-0.07788727784320836,-0.026024026404614615,-0.0756554695826608,-0.028255834665162165,95,1473388411,False,False,False,boundarymindist,[]
boundarymindist_intent2treat_unexplained,rdrobust,1.7496025562286377,,-0.043629794622524795,-0.04729510373286448,-0.04729510373286448,0.011267169619407193,0.012932201054108054,0.011267169619407193,-0.06571304128426676,-0.02154654796078283,-0.0726417520397472,-0.021948455425981773,-0.06937835039460645,-0.02521185707112252,83,2328904255,False,False,False,boundarymindist,[]
boundarymindist_fuzzy_unexplained,rdflex_lgbm,5.8021955490112305,,-0.04270355054217663,-0.049313435594830146,-0.049313435594830146,0.012985631977896808,0.012985631977896808,0.015746174433593045,-0.068154921535346,-0.01725217954900726,-0.0801753703789579,-0.018451500810702393,-0.07476480658799951,-0.023862064601660776,15,2625698656,True,False,False,boundarymindist,[]
boundarymindist_intent2treat_explained,rdflex_lgbm,2.8475818634033203,,-0.05085675674086321,-0.049299413747613444,-0.049299413747613444,0.012328845460483129,0.012328845460483129,0.014375621640321282,-0.07502084981437028,-0.026692663667356138,-0.07747511441801777,-0.021123713077209116,-0.07346350682112052,-0.025135320674106374,85,520597901,False,True,False,boundarymindist,[]
boundarypoint,rdrobust,0.7454450130462646,Matrix is not positive definite,,,,,,,,,,,,,91,1334706736,True,True,False,boundarypoint,[]
yieldimprovement_fuzzy_explained,rdflex_stacking_lgbm,65.17036151885986,,-0.08680747279191048,-0.09026297993459687,-0.09026297993459687,0.010733906574104963,0.010733906574104963,0.01510289328813168,-0.10784554309057393,-0.06576940249324703,-0.11986410684168666,-0.06066185302750706,-0.11130105023326031,-0.06922490963593342,49,3950406464,True,True,False,yieldimprovement,[]
