setting,method,duration,error,coef_conventional,coef_robust,coef_bias_corrected,se_conventional,se_robust,se_bias_corrected,ci_0025_conventional,ci_0025_robust,ci_0025_bias_corrected,rep,rep_seed,setting_param_fuzzy,setting_data_remove_unexplained,setting_data_subrule,setting_data_score,setting_data_covariates,ci_0975_conventional,ci_0975_robust,ci_0975_bias_corrected
distance_intent2treat_explained_subrule,rdrobust,0.0032744407653808594,Matrix is not positive definite,,,,,,,,,,94,4106545058,False,True,True,distance,[],,,
distance_intent2treat_explained_subrule,oracle_kernel,0.7840509414672852,,0.0843728287918915,,,,,,,,,30,1780071613,False,True,True,distance,[],,,
boundarypoint,rdrobust,0.09953737258911133,,-0.15342074752457324,-0.0637040539979407,-0.0637040539979407,1.0302821915862468,1.056907145365365,1.0302821915862468,-2.1727367369466126,-2.1352039939170955,-2.0830200434199804,65,2429958661,True,True,False,boundarypoint,[],1.8658952418974664,2.007795885921214,1.9556119354240988
distance_intent2treat_explained,rdrobustnocovs,0.0276796817779541,,0.09879491428639531,0.1075478600987726,0.1075478600987726,0.037300405088687025,0.04509675363279508,0.037300405088687025,0.02568746370381418,0.019159847158818397,0.03444040951619147,46,606924150,False,True,False,distance,[],0.17190236486897642,0.19593587303872678,0.1806553106813537
boundarypoint,rdflex_stacking_lgbm,17.904629945755005,,0.20047802992266225,0.1386547769687242,0.1386547769687242,0.9471822180098848,0.9471822180098848,0.90667531914,-1.6559650041734777,-1.6383961942170355,-1.717788257127416,84,3971928550,True,True,False,boundarypoint,[],2.0569210640188023,1.9157057481544837,1.995097811064864
distance_intent2treat_explained,rdflex_global_linear,0.5535247325897217,,0.11964306284717235,0.12231221956165603,0.12231221956165603,0.029828093119677167,0.029828093119677167,0.03623980394184726,0.06118107460509812,0.05128350902884271,0.06385023131958178,13,1838952519,False,True,False,distance,[],0.1781050510892466,0.19334093009446934,0.18077420780373027
yieldimprovement_intent2treat_explained,rdflex_lgbm,2.184112787246704,,0.16141664428660016,0.17710490416526692,0.17710490416526692,0.09641408475931428,0.09641408475931428,0.11073245827904078,-0.02755148944404795,-0.03992672598123714,-0.01186322956538119,27,4285362377,False,True,False,yieldimprovement,[],0.35038477801724827,0.394136534311771,0.36607303789591505
distance_fuzzy_explained,oracle_neighbour,2.4557113647460938e-05,,0.12923076923076948,,,,,,,,,3,691374161,True,True,False,distance,[],,,
yieldimprovement_fuzzy_explained,oracle_kernel,1.1318442821502686,,0.07171549346310203,,,,,,,,,86,2149385988,True,True,False,yieldimprovement,[],,,
boundarypoint,oracle_neighbour,0.00017786026000976562,,,,,,,,,,,31,157957547,True,True,False,boundarypoint,[],,,
distance_intent2treat_explained_subrule,rdflex_lgbm,0.0016808509826660156,Matrix is not positive definite,,,,,,,,,,8,153842668,False,True,True,distance,[],,,
yieldimprovement_fuzzy_explained,oracle_kernel,1.7116198539733887,,0.09445713853625877,,,,,,,,,20,2514021257,True,True,False,yieldimprovement,[],,,
boundarymindist_intent2treat_unexplained,rdrobust,0.08963680267333984,,0.1045949497664321,0.09950087954400999,0.09950087954400999,0.04702930722653166,0.05585303192593993,0.04702930722653166,0.012419201384560749,-0.009969051458198097,0.0073251311621386345,21,1091097415,False,False,False,boundarymindist,[],0.19677069814830345,0.20897081054621808,0.19167662792588136
boundarymindist_intent2treat_explained,rdrobust,0.07813549041748047,,0.12653327079938279,0.12072683848597153,0.12072683848597153,0.042861022234717376,0.050196104246778644,0.042861022234717376,0.042527210878766264,0.02234428199806733,0.03672077856535501,71,2835651271,False,True,False,boundarymindist,[],0.2105393307199993,0.21910939497387572,0.20473289840658804
boundarypoint,rdrobust,0.06605219841003418,Matrix is not positive definite,,,,,,,,,,71,2835651271,True,True,False,boundarypoint,[],,,
distance_fuzzy_explained,rdrobustnocovs,0.028533220291137695,,0.08299324834231196,0.07195078172550838,0.07195078172550838,0.049944459190962014,0.059872552219791306,0.049944459190962014,-0.014896092899304075,-0.04539726428777624,-0.025938559516107657,25,359646364,True,True,False,distance,[],0.180882589583928,0.189298827738793,0.16984012296712442
boundarypoint,oracle_kernel,2.3022193908691406,,-0.003778457520882271,,,,,,,,,25,359646364,True,True,False,boundarypoint,[],,,
yieldimprovement_fuzzy_explained,oracle_kernel,1.5611517429351807,,0.11376182402005987,,,,,,,,,97,2652205589,True,True,False,yieldimprovement,[],,,
boundarypoint,rdflex_stacking_lgbm,9.23186445236206,Matrix is not positive definite,,,,,,,,,,93,736000891,True,True,False,boundarypoint,[],,,
distance_fuzzy_explained,rdflex_local_linear,0.6973330974578857,,0.06535742888563591,0.07054117082899486,0.07054117082899486,0.051142766045681326,0.051142766045681326,0.05837656414929071,-0.03488055063365744,-0.043874792444807034,-0.02969680869029849,35,2617095959,True,True,False,distance,[],0.16559540840492926,0.18495713410279674,0.17077915034828822
boundarymindist_intent2treat_explained,rdflex_local_linear,0.4624943733215332,,0.018868860227592616,-0.012561574979531948,-0.012561574979531948,0.05523948912295221,0.05523948912295221,0.06396531155719724,-0.08939854897778576,-0.13793128189152223,-0.12082898418491032,22,1572183024,False,True,False,boundarymindist,[],0.127136269432971,0.11280813193245834,0.09570583422584643
boundarypoint,rdflex_local_linear,0.7020995616912842,,0.9036058217274899,0.9443206655630899,0.9443206655630899,0.5256316832086267,0.5256316832086267,0.5784430770926599,-0.12661334649458567,-0.18940693264504926,-0.08589850265898569,75,1198695184,True,True,False,boundarypoint,[],1.9338249899495654,2.078048263771229,1.9745398337851654
yieldimprovement_intent2treat_explained_subrule,oracle_kernel,5.4335479736328125,,0.14624140981220668,,,,,,,,,29,3574899382,False,True,True,yieldimprovement,[],,,
boundarymindist_intent2treat_explained,rdflex_local_linear,0.4785623550415039,,0.07649911211870239,0.05500645332288026,0.05500645332288026,0.039716615542057375,0.039716615542057375,0.04707291784805728,-0.00134402393155382,-0.037254770306524715,-0.022836682727375948,61,1498151398,False,True,False,boundarymindist,[],0.15434224816895858,0.14726767695228524,0.13284958937313646
boundarymindist_fuzzy_unexplained,rdflex_stacking_lgbm,19.672571897506714,,0.0737776842242783,0.04174097475313765,0.04174097475313765,0.07221002526502156,0.07221002526502156,0.08145532223447784,-0.06775136461789133,-0.1179085231755436,-0.09978807408903198,11,1657101622,True,False,False,boundarymindist,[],0.21530673306644793,0.2013904726818189,0.18327002359530728
yieldimprovement_intent2treat_explained_subrule,rdflex_lgbm,0.00173187255859375,Matrix is not positive definite,,,,,,,,,,53,1722995083,False,True,True,yieldimprovement,[],,,
boundarypoint,rdflex_global_linear,0.3241748809814453,Matrix is not positive definite,,,,,,,,,,4,1966969161,True,True,False,boundarypoint,[],,,
boundarymindist_fuzzy_unexplained,rdrobustnocovs,0.034475088119506836,,0.002457551372502795,-0.10262096323475184,-0.10262096323475184,0.07442183969390748,0.09030392531749715,0.07442183969390748,-0.14340657409076923,-0.279613404519641,-0.24848508869802388,51,3500072816,True,False,False,boundarymindist,[],0.14832167683577485,0.07437147805013733,0.043243162228520204
boundarymindist_intent2treat_unexplained,rdrobust,0.07513666152954102,,0.0706969556071762,0.05701913342719052,0.05701913342719052,0.046043918043747974,0.05366894199953391,0.046043918043747974,-0.01954746546568377,-0.04817005998026502,-0.033225287645669455,91,1334706736,False,False,False,boundarymindist,[],0.16094137668003616,0.16220832683464606,0.1472635545000505
distance_intent2treat_explained_subrule,rdrobust,0.04019355773925781,,0.17829380418288274,0.3325723560173231,0.3325723560173231,0.07250745286564611,0.1511776683310421,0.07250745286564611,0.036181807955480816,0.036269570821739094,0.19046035978992118,25,359646364,False,True,True,distance,[],0.32040580041028466,0.6288751412129071,0.47468435224472505
boundarymindist_intent2treat_unexplained,oracle_neighbour,2.5033950805664062e-05,,0.15899999999999992,,,,,,,,,24,671807080,False,False,False,boundarymindist,[],,,
yieldimprovement_intent2treat_explained,rdflex_local_linear,0.44618749618530273,,0.07247492265995983,0.05944303943591436,0.05944303943591436,0.09375859047891291,0.09375859047891291,0.10413884692297491,-0.1112885379199495,-0.1446653499246463,-0.12432042114399497,26,3009756611,False,True,False,yieldimprovement,[],0.25623838323986914,0.26355142879647503,0.2432065000158237
boundarypoint,rdflex_local_linear,0.39983558654785156,Matrix is not positive definite,,,,,,,,,,34,3216405119,True,True,False,boundarypoint,[],,,
distance_intent2treat_explained_subrule,rdflex_lgbm,0.0017273426055908203,Matrix is not positive definite,,,,,,,,,,99,2365828300,False,True,True,distance,[],,,
yieldimprovement_intent2treat_explained,rdflex_lgbm,2.0661075115203857,,0.05308813733504113,0.04720928124468093,0.04720928124468093,0.05065041354111036,0.05065041354111036,0.061664469186013225,-0.04618484900759505,-0.07365085748568495,-0.05206370509795525,53,1722995083,False,True,False,yieldimprovement,[],0.1523611236776773,0.1680694199750468,0.1464822675873171
boundarymindist_intent2treat_unexplained,rdflex_local_linear,0.4629223346710205,,0.025102670322019672,0.003340452592724266,0.003340452592724266,0.05484851413279286,0.05484851413279286,0.06256057750418129,-0.0823984419837905,-0.11927602616749776,-0.1041606597130859,99,2365828300,False,False,False,boundarymindist,[],0.13260378262782985,0.12595693135294628,0.11084156489853443
yieldimprovement_fuzzy_explained,rdrobustnocovs,0.017307758331298828,,-0.01554333760941876,-0.06519159056853088,-0.06519159056853088,0.115592845263623,0.13016444078583225,0.115592845263623,-0.2421011511966312,-0.3203092065765586,-0.29174940415574335,22,1572183024,True,True,False,yieldimprovement,[],0.2110144759777937,0.1899260254394968,0.16136622301868156
boundarymindist_intent2treat_explained,rdflex_global_linear,0.4747884273529053,,0.0792577605082044,0.07231170071042259,0.07231170071042259,0.047671529488776544,0.047671529488776544,0.05642863899831756,-0.014176720377736762,-0.03828639942289218,-0.02112278017551858,11,1657101622,False,True,False,boundarymindist,[],0.17269224139414557,0.18290980084373737,0.16574618159636376
yieldimprovement_fuzzy_explained,rdflex_stacking_lgbm,18.172072172164917,,0.09979143453557311,0.06292703562818747,0.06292703562818747,0.11165450550944866,0.11165450550944866,0.1360286943509684,-0.1190473749745753,-0.2036843061637177,-0.15591177388196095,96,52000052,True,True,False,yieldimprovement,[],0.31863024404572154,0.3295383774200926,0.2817658451383359
boundarymindist_intent2treat_unexplained,rdflex_stacking_lgbm,11.01042127609253,,0.059556094089306025,0.05077314188700522,0.05077314188700522,0.041790815212708686,0.041790815212708686,0.050083409828686684,-0.0223523986121716,-0.047388537600180046,-0.031135350814472405,53,1722995083,False,False,False,boundarymindist,[],0.14146458679078366,0.14893482137419048,0.13268163458848284
distance_intent2treat_explained_subrule,rdflex_local_linear,0.43480944633483887,,-0.14946036479005526,-0.16724354111537482,-0.16724354111537482,0.11541868198658825,0.11541868198658825,0.14016691113735616,-0.37567682462685015,-0.44196563876881906,-0.3934600009521697,95,1473388411,False,True,True,distance,[],0.07675609504673961,0.10747855653806943,0.05897291872142005
yieldimprovement_fuzzy_explained,rdrobustnocovs,0.01457357406616211,,0.12255661990954107,0.12088696542513927,0.12088696542513927,0.08258202286425347,0.09506807265160883,0.08258202286425347,-0.039301170674858985,-0.0654430330516513,-0.04097082515926079,26,3009756611,True,True,False,yieldimprovement,[],0.2844144104939411,0.3072169639019299,0.2827447560095393
yieldimprovement_intent2treat_explained,oracle_kernel,1.7070858478546143,,0.1256226321132515,,,,,,,,,40,2060718594,False,True,False,yieldimprovement,[],,,
distance_intent2treat_explained,oracle_kernel,1.3010034561157227,,0.16191234905164023,,,,,,,,,64,3353729596,False,True,False,distance,[],,,
boundarymindist_fuzzy_unexplained,rdflex_local_linear,0.7795252799987793,,0.05197246577338515,0.02707280372479779,0.02707280372479779,0.04598297418375456,0.04598297418375456,0.05355576092385192,-0.03815250752880888,-0.07789455885058955,-0.06305216957739623,53,1722995083,True,False,False,boundarymindist,[],0.14209743907557917,0.1320401663001851,0.11719777702699183
distance_fuzzy_explained,rdflex_global_linear,0.6076357364654541,,0.09092975943163244,0.09073128385169835,0.09073128385169835,0.04793059298180141,0.04793059298180141,0.052934996142290656,-0.0030124765703466033,-0.013019402108958036,-0.0032109521502806937,36,2091329539,True,True,False,distance,[],0.1848719954336115,0.19448196981235472,0.1846735198536774
boundarypoint,rdflex_global_linear,0.3256843090057373,Matrix is not positive definite,,,,,,,,,,20,2514021257,True,True,False,boundarypoint,[],,,
yieldimprovement_fuzzy_explained,rdrobustnocovs,0.014977455139160156,,-0.029542952594869852,-0.06955431643718271,-0.06955431643718271,0.14449480488061203,0.16740341915252996,0.14449480488061203,-0.31274756611401183,-0.39765898886500417,-0.35275892995632474,92,237852112,True,True,False,yieldimprovement,[],0.25366166092427217,0.2585503559906387,0.2136502970819593
boundarymindist_intent2treat_unexplained,rdflex_stacking_lgbm,10.727138042449951,,0.039285383286586074,0.03374198778828458,0.03374198778828458,0.03893707113939162,0.03893707113939162,0.04816860693334265,-0.03702987381009546,-0.06066674698653335,-0.04257326930839696,71,2835651271,False,False,False,boundarymindist,[],0.11560064038326762,0.1281507225631025,0.11005724488496611
distance_intent2treat_explained,rdflex_stacking_lgbm,11.08816123008728,,0.06918725558849782,0.07736405594673346,0.07736405594673346,0.03215635947145745,0.03215635947145745,0.037492481732109714,0.006161949150517765,0.003880142060772515,0.014338749508753398,61,1498151398,False,True,False,distance,[],0.13221256202647788,0.15084796983269438,0.1403893623847135
boundarymindist_intent2treat_unexplained,rdflex_local_linear,0.4605445861816406,,0.0746431716216526,0.05320646384246149,0.05320646384246149,0.04546004481864924,0.04546004481864924,0.05304048279542312,-0.014456878958476596,-0.05075097215918419,-0.0358935867376677,36,2091329539,False,False,False,boundarymindist,[],0.16374322220178178,0.15716389984410717,0.14230651442259068
yieldimprovement_fuzzy_explained,rdflex_global_linear,0.5970056056976318,,-0.3078798065827275,-0.5028749236969335,-0.5028749236969335,0.4687573888143532,0.4687573888143532,0.5080745071315499,-1.2266274061458986,-1.4986826591377103,-1.4216225232601047,21,1091097415,True,True,False,yieldimprovement,[],0.6108677929804436,0.49293281174384307,0.41587267586623755
yieldimprovement_intent2treat_explained,rdflex_global_linear,0.4761829376220703,,0.12489573763343914,0.1220545018832562,0.1220545018832562,0.05499434082274938,0.05499434082274938,0.06518874803527917,0.01710881026732952,-0.005713096463147188,0.01426757451714658,47,1940935336,False,True,False,yieldimprovement,[],0.23268266499954876,0.2498221002296596,0.22984142924936582
boundarypoint,rdflex_local_linear,0.7001795768737793,,0.8212231043809386,0.7541502862438071,0.7541502862438071,0.5775168555811149,0.5775168555811149,0.5760459324712256,-0.31068913302286627,-0.3748789948405872,-0.3777619511599978,91,1334706736,True,True,False,boundarypoint,[],1.9531353417847435,1.8831795673282015,1.8860625236476118
distance_intent2treat_explained,rdflex_stacking_lgbm,11.29451322555542,,0.08141605979477831,0.08332966650103156,0.08332966650103156,0.037406968474292604,0.037406968474292604,0.04662580936775515,0.0080997488143396,-0.0080552406097988,0.010013355520592848,57,1538996468,False,True,False,distance,[],0.154732370775217,0.17471457361186193,0.15664597748147027
distance_intent2treat_explained,rdrobustnocovs,0.0287017822265625,,0.07292558742691113,0.06086739225540294,0.06086739225540294,0.04100449180697688,0.049575321263026766,0.04100449180697688,-0.007441739719131271,-0.03629845194213226,-0.01949993489063946,0,3182414962,False,True,False,distance,[],0.15329291457295352,0.15803323645293815,0.14123471940144533
distance_fuzzy_explained,rdflex_local_linear,0.750237226486206,,0.12269460136947873,0.1305710675408309,0.1305710675408309,0.0359914203110405,0.0359914203110405,0.03918781391409951,0.052152713807395945,0.05376436363633824,0.06002917997874811,13,1838952519,True,True,False,distance,[],0.1932364889315615,0.20737777144532354,0.20111295510291366
yieldimprovement_fuzzy_explained,rdflex_local_linear,0.8381483554840088,,0.14570016152562335,0.12460913948691889,0.12460913948691889,0.10673376518086138,0.10673376518086138,0.12334303237192212,-0.0634941741632202,-0.11713876170600647,-0.08458519620192466,2,461025354,True,True,False,yieldimprovement,[],0.35489449721446686,0.36635704067984426,0.3338034751757624
yieldimprovement_intent2treat_explained,oracle_neighbour,2.6226043701171875e-05,,0.19499999999999995,,,,,,,,,3,691374161,False,True,False,yieldimprovement,[],,,
distance_intent2treat_explained_subrule,rdrobust,0.004008293151855469,Matrix is not positive definite,,,,,,,,,,11,1657101622,False,True,True,distance,[],,,
yieldimprovement_intent2treat_explained,oracle_kernel,1.7044363021850586,,0.11106052560603845,,,,,,,,,25,359646364,False,True,False,yieldimprovement,[],,,
boundarymindist_intent2treat_explained,oracle_kernel,1.8935303688049316,,0.14329730234335664,,,,,,,,,73,2210222696,False,True,False,boundarymindist,[],,,
boundarymindist_intent2treat_unexplained,rdrobustnocovs,0.020381450653076172,,0.19502401878970443,0.1958905999255458,0.1958905999255458,0.04595361049160002,0.05495219580325864,0.04595361049160002,0.10495659726658643,0.08818627527976576,0.1058231784024278,66,3474168509,False,False,False,boundarymindist,[],0.2850914403128224,0.30359492457132586,0.2859580214486638
distance_fuzzy_explained,oracle_neighbour,2.384185791015625e-05,,0.10999999999999999,,,,,,,,,81,2805854093,True,True,False,distance,[],,,
yieldimprovement_intent2treat_explained_subrule,rdflex_stacking_lgbm,0.0017652511596679688,Matrix is not positive definite,,,,,,,,,,99,2365828300,False,True,True,yieldimprovement,[],,,
boundarymindist_intent2treat_unexplained,oracle_neighbour,2.384185791015625e-05,,0.06499999999999995,,,,,,,,,73,2210222696,False,False,False,boundarymindist,[],,,
boundarymindist_fuzzy_unexplained,rdflex_stacking_lgbm,19.555925369262695,,0.025533244353143518,-0.004799104307044829,-0.004799104307044829,0.09304775891231662,0.09304775891231662,0.10399166334775875,-0.15683701195716288,-0.20861901916106598,-0.18716936061735123,25,359646364,True,False,False,boundarymindist,[],0.20790350066344992,0.19902081054697632,0.17757115200326157
distance_fuzzy_explained,rdflex_lgbm,3.6378214359283447,,0.07763637338450581,0.06237221648012387,0.06237221648012387,0.05222736027224798,0.05222736027224798,0.058888074249872156,-0.02472737175669827,-0.05304628816854611,-0.03999152866108021,25,359646364,True,True,False,distance,[],0.1800001185257099,0.17779072112879385,0.16473596162132795
yieldimprovement_intent2treat_explained,rdflex_global_linear,0.45031118392944336,,0.0868313930981474,0.06849011593796075,0.06849011593796075,0.05528976917601512,0.05528976917601512,0.061502698481324274,-0.021534563200375056,-0.0520529580374611,-0.0398758403605617,5,2395494589,False,True,False,yieldimprovement,[],0.19519734939666986,0.1890331899133826,0.1768560722364832
boundarymindist_intent2treat_explained,rdflex_global_linear,0.47507667541503906,,0.07947905365592214,0.06537012419151876,0.06537012419151876,0.03666145975730901,0.03666145975730901,0.040943054303320396,0.007623912910931938,-0.014876787660056887,-0.0064850165534714455,38,2999304840,False,True,False,boundarymindist,[],0.15133419440091234,0.1456170360430944,0.13722526493650897
distance_fuzzy_explained,oracle_kernel,1.3594822883605957,,0.15873640664639055,,,,,,,,,69,2829083382,True,True,False,distance,[],,,
distance_intent2treat_explained,rdflex_stacking_lgbm,11.256978988647461,,0.2112739711191131,0.22873761217284594,0.22873761217284594,0.04933557321654957,0.04933557321654957,0.055416314149235424,0.11457802445803704,0.1201236322843871,0.13204166551176988,26,3009756611,False,True,False,distance,[],0.3079699177801892,0.3373515920613048,0.325433558833922
distance_fuzzy_explained,rdflex_global_linear,0.6018779277801514,,0.09768964254172956,0.0950990386719684,0.0950990386719684,0.04455957137762684,0.04455957137762684,0.05162842346358614,0.010354487475039115,-0.006090811895243117,0.007763883605277952,0,3182414962,True,True,False,distance,[],0.18502479760842,0.19628888923917992,0.18243419373865882
boundarypoint,oracle_kernel,2.1966607570648193,,-0.18318715160307905,,,,,,,,,17,3162753230,True,True,False,boundarypoint,[],,,
yieldimprovement_intent2treat_explained_subrule,rdflex_global_linear,0.0,cutoff out of score range,,,,,,,,,,4,1966969161,False,True,True,yieldimprovement,[],,,
boundarypoint,oracle_neighbour,0.00016999244689941406,,,,,,,,,,,35,2617095959,True,True,False,boundarypoint,[],,,
boundarymindist_intent2treat_unexplained,rdrobustnocovs,0.019022703170776367,,0.18225307057826734,0.18897933798524635,0.18897933798524635,0.08744943692442149,0.10555242752564295,0.08744943692442149,0.010855323738094058,-0.01789961844578808,0.017581591145073072,50,952497169,False,False,False,boundarymindist,[],0.3536508174184406,0.3958582944162808,0.36037708482541964
boundarypoint,rdflex_global_linear,0.6143019199371338,,1.124106163106437,1.1601642795665972,1.1601642795665972,0.37161013362530876,0.37161013362530876,0.35768356528662537,0.395763684910715,0.4591173737429304,0.4318218013708751,58,2773118945,True,True,False,boundarypoint,[],1.8524486413021592,1.861211185390264,1.8885067577623191
boundarymindist_fuzzy_unexplained,rdflex_stacking_lgbm,20.876495361328125,,-0.040110898456833056,-0.12335258927914408,-0.12335258927914408,0.13554872921646083,0.13554872921646083,0.15949026788888698,-0.3057815258712685,-0.4359477702260076,-0.38902321669357953,97,2652205589,True,False,False,boundarymindist,[],0.22555972895760237,0.18924259166771948,0.14231803813529134
distance_intent2treat_explained,rdflex_lgbm,2.123311758041382,,0.1052679916438561,0.10675203120348294,0.10675203120348294,0.052123864105585185,0.052123864105585185,0.06280245355088625,0.0031070952618490605,-0.016338515897003733,0.004591134821475898,73,2210222696,False,True,False,distance,[],0.20742888802586312,0.2298425783039696,0.20891292758548996
boundarypoint,rdflex_global_linear,0.3355751037597656,Matrix is not positive definite,,,,,,,,,,55,872572239,True,True,False,boundarypoint,[],,,
boundarymindist_fuzzy_unexplained,rdrobust,0.0881657600402832,,0.13949997854896862,0.14538847367638738,0.14538847367638738,0.04552544297064721,0.055141128585378604,0.04552544297064721,0.050271749946267916,0.03731384758215325,0.05616024507368668,70,1069158761,True,False,False,boundarymindist,[],0.2287282071516693,0.25346309977062154,0.2346167022790881
distance_intent2treat_explained,rdflex_global_linear,0.46213722229003906,,0.10483813256797231,0.11740685992478295,0.11740685992478295,0.03053739178130472,0.03053739178130472,0.0341924738313,0.04498594449482561,0.05039084267310667,0.05755467185163625,92,237852112,False,True,False,distance,[],0.164690320641119,0.18442287717645922,0.17725904799792963
distance_intent2treat_explained_subrule,rdflex_local_linear,0.0018277168273925781,Matrix is not positive definite,,,,,,,,,,39,769159380,False,True,True,distance,[],,,
boundarymindist_fuzzy_unexplained,rdflex_global_linear,0.6884691715240479,,0.0020173227847496275,-0.024808647484771785,-0.024808647484771785,0.09007872539856172,0.09007872539856172,0.09878082482638643,-0.1745337347697048,-0.21841550650764924,-0.2013597050392262,33,2437564935,True,False,False,boundarymindist,[],0.17856838033920402,0.16879821153810565,0.15174241006968262
boundarymindist_intent2treat_unexplained,rdflex_stacking_lgbm,11.133580684661865,,0.07221677182062719,0.0611092450255463,0.0611092450255463,0.06149563987222116,0.06149563987222116,0.07501892580706285,-0.04831246753517161,-0.08592514771517928,-0.0594199943302525,98,193035875,False,False,False,boundarymindist,[],0.19274601117642598,0.20814363776627187,0.1816384843813451
yieldimprovement_intent2treat_explained,rdflex_global_linear,0.4539055824279785,,0.0076178841287234955,-0.00711374848820176,-0.00711374848820176,0.058313886358171696,0.058313886358171696,0.06282973754531052,-0.1066752329318546,-0.1302577712351144,-0.12140686554877986,9,923168703,False,True,False,yieldimprovement,[],0.1219110011893016,0.11603027425871087,0.10717936857237634
boundarymindist_fuzzy_unexplained,rdflex_global_linear,0.7047216892242432,,0.07136818203594499,0.04632998956810269,0.04632998956810269,0.08283984996810508,0.08283984996810508,0.09589909208366183,-0.09099494038624252,-0.14162877706596472,-0.11603313285408481,34,3216405119,True,False,False,boundarymindist,[],0.2337313044581325,0.2342887562021701,0.2086931119902902
yieldimprovement_fuzzy_explained,rdflex_local_linear,0.7619483470916748,,0.10602211916530267,0.09823279818196154,0.09823279818196154,0.05505346818071673,0.05505346818071673,0.061977547917988145,-0.0018806956929239699,-0.02324096358740063,-0.009670016676265103,77,2705478053,True,True,False,yieldimprovement,[],0.2139249340235293,0.2197065599513237,0.20613561304018818
yieldimprovement_intent2treat_explained_subrule,rdrobust,0.0,cutoff out of score range,,,,,,,,,,46,606924150,False,True,True,yieldimprovement,[],,,
boundarypoint,oracle_neighbour,0.0001678466796875,,,,,,,,,,,32,2793964324,True,True,False,boundarypoint,[],,,
boundarypoint,rdflex_local_linear,0.39708495140075684,Matrix is not positive definite,,,,,,,,,,46,606924150,True,True,False,boundarypoint,[],,,
distance_intent2treat_explained_subrule,rdrobustnocovs,0.0020003318786621094,Matrix is not positive definite,,,,,,,,,,0,3182414962,False,True,True,distance,[],,,
yieldimprovement_intent2treat_explained,rdrobust,0.06819677352905273,,0.06379234081746248,0.053962899224543864,0.053962899224543864,0.03601768576492766,0.041509432753481595,0.03601768576492766,-0.006801026088276721,-0.027394093990967344,-0.016630467681195332,17,3162753230,False,True,False,yieldimprovement,[],0.13438570772320169,0.13531989244005507,0.12455626613028306
yieldimprovement_intent2treat_explained,oracle_neighbour,2.47955322265625e-05,,0.05599999999999994,,,,,,,,,77,2705478053,False,True,False,yieldimprovement,[],,,
distance_intent2treat_explained,rdflex_stacking_lgbm,11.173598766326904,,0.16833467734938143,0.1825952875968504,0.1825952875968504,0.03532515064491342,0.03532515064491342,0.04015209586085089,0.09909865433689927,0.10389862580578288,0.11335926458436824,48,3097302936,False,True,False,distance,[],0.2375707003618636,0.2612919493879179,0.25183131060933256
distance_fuzzy_explained,rdflex_lgbm,3.030900001525879,,0.11250737645070498,0.1142095721248685,0.1142095721248685,0.04160886397940294,0.04160886397940294,0.050469947336144336,0.030955501613449274,0.015290293044392361,0.032657697287612794,9,923168703,True,True,False,distance,[],0.1940592512879607,0.21312885120534464,0.19576144696212422
boundarypoint,oracle_neighbour,0.00016689300537109375,,,,,,,,,,,94,4106545058,True,True,False,boundarypoint,[],,,
yieldimprovement_fuzzy_explained,oracle_neighbour,2.4318695068359375e-05,,0.03375000000000017,,,,,,,,,13,1838952519,True,True,False,yieldimprovement,[],,,
yieldimprovement_fuzzy_explained,rdflex_lgbm,3.8655126094818115,,0.049269005538009655,-0.04947264828590657,-0.04947264828590657,0.13989517083794648,0.13989517083794648,0.17166101152181532,-0.22492049091544347,-0.38592204841837985,-0.3236621447393597,15,2625698656,True,True,False,yieldimprovement,[],0.3234585019914628,0.2869767518465667,0.22471684816754656
boundarypoint,rdrobust,0.06170201301574707,Matrix is not positive definite,,,,,,,,,,41,708335512,True,True,False,boundarypoint,[],,,
boundarymindist_intent2treat_explained,rdrobust,0.09164094924926758,,0.10129096051865497,0.08752457542694664,0.08752457542694664,0.04105348969693973,0.049910242856251154,0.04105348969693973,0.02082759927296693,-0.010297703030953148,0.0070612141812586016,86,2149385988,False,True,False,boundarymindist,[],0.181754321764343,0.18534685388484642,0.16798793667263467
boundarypoint,rdflex_lgbm,1.8077104091644287,Matrix is not positive definite,,,,,,,,,,98,193035875,True,True,False,boundarypoint,[],,,
yieldimprovement_intent2treat_explained_subrule,oracle_neighbour,3.0040740966796875e-05,,0.135,,,,,,,,,98,193035875,False,True,True,yieldimprovement,[],,,
boundarypoint,oracle_neighbour,0.00016951560974121094,,,,,,,,,,,82,2879715912,True,True,False,boundarypoint,[],,,
boundarymindist_intent2treat_explained,rdflex_global_linear,0.4501171112060547,,0.06721345936990633,0.056517786701153816,0.056517786701153816,0.04113920066685502,0.04113920066685502,0.04845803749754297,-0.013417892289895691,-0.03845822155552185,-0.024113564958648206,4,1966969161,False,True,False,boundarymindist,[],0.14784481102970837,0.1514937949578295,0.13714913836095582
boundarymindist_fuzzy_unexplained,rdflex_global_linear,0.7077257633209229,,0.08259091348302713,0.062199642879143105,0.062199642879143105,0.054124301630989156,0.054124301630989156,0.06011415862058094,-0.023490768402094117,-0.05562194297812356,-0.043882039005978146,89,73930389,True,False,False,boundarymindist,[],0.1886725953681484,0.18002122873640977,0.16828132476426436
